"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-87 0.12981234125744 2 101 "GO:0016491" "oxidoreductase activity" 0.847394916526426
-50 0.715936488224559 4 17 "GO:0016616;GO:0016614" "oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor" 0.981982457589703
-346 0.0416368932148973 2 11 "GO:0016620" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor" 0.841858866803464
4 0.982617034088186 2 8 "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" 0.997556226998497
53 0.777712222544142 3 9 "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 0.981982457589703
-122 0.595941617194597 2 6 "GO:0016706;GO:0051213" "2-oxoglutarate-dependent dioxygenase activity" 0.981982457589703
-428 0.0887170561435967 2 5 "GO:0016722" "oxidoreductase activity, oxidizing metal ions" 0.841858866803464
130 0.280163116896952 3 22 "GO:0016746" "transferase activity, transferring acyl groups" 0.855770975248872
131 0.384837202203654 4 14 "GO:0016747" "transferase activity, transferring acyl groups other than amino-acyl groups" 0.950774264267851
110 0.233273280065593 4 38 "GO:0016758;GO:0016757" "transferase activity, transferring glycosyl groups" 0.847394916526426
16 0.915465783439671 3 14 "GO:0016765" "transferase activity, transferring alkyl or aryl (other than methyl) groups" 0.997556226998497
-41 0.454522586492857 2 110 "GO:0016772;GO:0016301" "transferase activity, transferring phosphorus-containing groups" 0.970862278391548
-72 0.259504038262112 4 81 "GO:0016773;GO:0004672" "phosphotransferase activity, alcohol group as acceptor" 0.847394916526426
149 0.402912231669778 4 10 "GO:0016776" "phosphotransferase activity, phosphate group as acceptor" 0.966989356007467
-180 0.310365358179062 4 10 "GO:0016779" "nucleotidyltransferase activity" 0.88375220634038
130 0.0538782625756354 3 72 "GO:0016788" "hydrolase activity, acting on ester bonds" 0.841858866803464
-27 0.837126012522375 5 18 "GO:0016791" "phosphatase activity" 0.983476714012301
-169 0.26228890273437 3 14 "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" 0.847394916526426
-258 0.146611702096623 2 10 "GO:0016811" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides" 0.847394916526426
184 0.096526745332151 2 26 "GO:0016829" "lyase activity" 0.841858866803464
333 0.0939042199706523 4 8 "GO:0016831;GO:0016830" "carbon-carbon lyase activity" 0.841858866803464
169 0.366584908549199 2 9 "GO:0016836;GO:0016835" "carbon-oxygen lyase activity" 0.935542191500754
229 0.143228616355704 2 13 "GO:0016853" "isomerase activity" 0.847394916526426
217 0.248043738099504 2 9 "GO:0016860" "intramolecular oxidoreductase activity" 0.847394916526426
276 0.272399870430481 3 5 "GO:0016861" "intramolecular oxidoreductase activity, interconverting aldoses and ketoses" 0.847466263561496
164 0.182821246784646 2 21 "GO:0016874" "ligase activity" 0.847394916526426
259 0.302212907833021 3 5 "GO:0016879" "ligase activity, forming carbon-nitrogen bonds" 0.88375220634038
-198 0.147258534348146 3 17 "GO:0016903" "oxidoreductase activity, acting on the aldehyde or oxo group of donors" 0.847394916526426
53 0.41687157792837 3 77 "GO:0017111;GO:0016462;GO:0016818;GO:0016817" "hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides" 0.970862278391548
25 0.872115865161363 2 13 "GO:0019205" "nucleobase-containing compound kinase activity" 0.985587630789475
-30 0.68032851691969 3 60 "GO:0019899" "enzyme binding" 0.981982457589703
-224 0.208275806536894 2 10 "GO:0022804" "active transmembrane transporter activity" 0.847394916526426
-64 0.49641314539193 2 36 "GO:0022839;GO:0022836" "ion gated channel activity" 0.981982457589703
-46 0.57817725440342 4 47 "GO:0022890;GO:0008324;GO:0046873" "cation transmembrane transporter activity" 0.981982457589703
5 0.950572416430433 2 47 "GO:0030234" "enzyme regulator activity" 0.997556226998497
-103 0.68101140874709 2 5 "GO:0030246" "carbohydrate binding" 0.981982457589703
-13 0.762202909240501 3 183 "GO:0032555;GO:0017076;GO:0032553;GO:0000166;GO:0097367;GO:0036094;GO:1901265;GO:0043168" "small molecule binding" 0.981982457589703
42 0.866563347361306 3 5 "GO:0035091" "phosphatidylinositol binding" 0.985587630789475
34 0.631132365708639 2 64 "GO:0038023;GO:0060089" "molecular transducer activity" 0.981982457589703
8 0.946215286329979 4 25 "GO:0042578" "phosphoric ester hydrolase activity" 0.997556226998497
135 0.368704938424954 7 14 "GO:0042623;GO:0016887" "ATPase activity" 0.935542191500754
181 0.362132857697566 5 8 "GO:0043175;GO:0070063;GO:0000993" "RNA polymerase core enzyme binding" 0.935542191500754
5 0.941627754288528 4 66 "GO:0044212;GO:0001067;GO:0000977;GO:0000976;GO:0001012;GO:1990837;GO:0003690;GO:0043565" "double-stranded DNA binding" 0.997556226998497
10 0.82511229867714 2 158 "GO:0046872;GO:0043169" "metal ion binding" 0.981982457589703
-42 0.685303237436901 3 30 "GO:0046914" "transition metal ion binding" 0.981982457589703
57 0.789767789254029 2 7 "GO:0048018;GO:0030545" "receptor ligand activity" 0.981982457589703
72 0.622663343080922 4 15 "GO:0052689" "carboxylic ester hydrolase activity" 0.981982457589703
1 0.980459537697182 4 116 "GO:0070011;GO:0008233" "peptidase activity" 0.997556226998497
-2 0.968787503054655 1 92 "GO:0098772" "molecular function regulator" 0.997556226998497
-119 0.445646931884298 2 13 "GO:0140097" "catalytic activity, acting on DNA" 0.970862278391548
79 0.449303070672408 2 29 "GO:0140098" "catalytic activity, acting on RNA" 0.970862278391548
-171 0.361235412213226 2 9 "GO:0140101" "catalytic activity, acting on a tRNA" 0.935542191500754
79 0.29919170682919 1 56 "GO:0140110" "transcription regulator activity" 0.88375220634038
