"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-10 0.87844399670387 2 27 "GO:0098796" "membrane protein complex" 0.99920564842875
22 0.828742751111369 2 11 "GO:0098800" "inner mitochondrial membrane protein complex" 0.99920564842875
29 0.683113258131863 2 23 "GO:0098805" "whole membrane" 0.958562152539872
59 0.475786503460922 3 17 "GO:0099512;GO:0099081;GO:0099080" "supramolecular fiber" 0.940759677297732
-43 0.475321742156109 2 32 "GO:0120025;GO:0042995" "plasma membrane bounded cell projection" 0.940759677297732
18 0.626170613168508 2 87 "GO:1902494" "catalytic complex" 0.950902442851271
376 0.00631836106929441 2 6 "GO:1904949" "ATPase complex" 0.233981762693956
-97 0.340065287333877 2 11 "GO:1905368" "peptidase complex" 0.881023614661638
-69 0.156190636342411 2 50 "GO:1990234" "transferase complex" 0.715188703252092
50 0.456983089234838 2 26 "GO:1990904" "ribonucleoprotein complex" 0.940759677297732
