"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
76 0.117272885607677 3 53 "GO:0006810;GO:0051234;GO:0051179" "localization" 0.744192483522766
49 0.561946347117755 2 17 "GO:0006811" "ion transport" 0.873930877177953
272 0.0371823549289738 3 7 "GO:0006915;GO:0012501;GO:0008219" "apoptotic process" 0.697605372913284
-20 0.732629703154774 2 37 "GO:0006928" "movement of cell or subcellular component" 0.903215738738102
-33 0.46101632311883 2 64 "GO:0006950" "response to stress" 0.872317021492913
57 0.712785797536441 3 5 "GO:0006952" "defense response" 0.903215738738102
-90 0.111103801254466 2 38 "GO:0006974;GO:0033554;GO:0051716" "cellular response to stress" 0.744192483522766
-15 0.713407250976648 2 77 "GO:0006996" "organelle organization" 0.903215738738102
-65 0.454054716411204 3 16 "GO:0007005" "mitochondrion organization" 0.872317021492913
50 0.33236998443018 2 47 "GO:0007017" "microtubule-based process" 0.872317021492913
195 0.0898406303055424 2 9 "GO:0007155;GO:0022610" "cell adhesion" 0.744192483522766
63 0.346840204411057 3 27 "GO:0007165" "signal transduction" 0.872317021492913
138 0.326794930934248 4 6 "GO:0007186" "G protein-coupled receptor signaling pathway" 0.872317021492913
-26 0.652337695844876 2 36 "GO:0007275" "multicellular organism development" 0.903215738738102
-194 0.137332257693883 2 7 "GO:0007389" "pattern specification process" 0.744192483522766
-18 0.874381848965029 1 9 "GO:0007610" "behavior" 0.951989705382043
-192 0.0794444580713273 3 10 "GO:0008033;GO:0006399" "tRNA metabolic process" 0.744192483522766
67 0.664818075302438 2 5 "GO:0008610" "lipid biosynthetic process" 0.903215738738102
261 0.0455612071171504 5 7 "GO:0009150;GO:0006163;GO:0009259;GO:0033875;GO:0034032;GO:0072521;GO:0019693;GO:0033865" "purine nucleotide metabolic process" 0.702864650531042
-123 0.198429653446239 2 13 "GO:0009451" "RNA modification" 0.793016166556168
-69 0.623504210972536 2 6 "GO:0009605" "response to external stimulus" 0.889339339681757
20 0.68594814167789 2 50 "GO:0009653" "anatomical structure morphogenesis" 0.903215738738102
-90 0.525115739195992 2 6 "GO:0010035" "response to inorganic substance" 0.872317021492913
-57 0.0840402477449887 2 120 "GO:0010629;GO:0010605" "negative regulation of macromolecule metabolic process" 0.744192483522766
-117 0.308614969350725 3 9 "GO:0015031;GO:0045184;GO:0008104;GO:0033036" "protein transport" 0.872317021492913
-70 0.468751734989355 3 13 "GO:0015833;GO:0042886;GO:0071705" "nitrogen compound transport" 0.872317021492913
185 0.229836950210371 5 5 "GO:0015969;GO:0034035;GO:1901068;GO:0046128;GO:0009119;GO:0042278;GO:0009116;GO:1901657" "ribonucleoside metabolic process" 0.859579981154907
-119 0.440073588341899 3 5 "GO:0016050" "vesicle organization" 0.872317021492913
-53 0.147467145101074 3 97 "GO:0016070" "RNA metabolic process" 0.744192483522766
-52 0.273327625182373 2 54 "GO:0016071" "mRNA metabolic process" 0.872317021492913
11 0.922110364782893 2 9 "GO:0016192" "vesicle-mediated transport" 0.977998025299977
-9 0.930086013942196 2 12 "GO:0016477;GO:0040011;GO:0048870;GO:0001764" "cell migration" 0.977998025299977
99 0.522297851473445 2 5 "GO:0017144" "drug metabolic process" 0.872317021492913
-10 0.926666694165734 2 11 "GO:0018130;GO:0019438;GO:1901362" "heterocycle biosynthetic process" 0.977998025299977
9 0.769744605882071 2 131 "GO:0019538;GO:0006464;GO:0036211;GO:0044267;GO:0043412" "protein metabolic process" 0.91668735701167
176 0.0910779647528928 3 11 "GO:0019637;GO:0009117;GO:0006753;GO:0055086" "organophosphate metabolic process" 0.744192483522766
71 0.289454770219384 4 27 "GO:0019752;GO:0043436;GO:0006082" "carboxylic acid metabolic process" 0.872317021492913
76 0.622323201191306 2 5 "GO:0022411" "cellular component disassembly" 0.889339339681757
2 0.981491352820884 1 19 "GO:0022414" "reproductive process" 0.9966767184887
-30 0.494005913425839 3 63 "GO:0022607" "cellular component assembly" 0.872317021492913
10 0.841111801024641 2 46 "GO:0022618;GO:0034622;GO:0071826;GO:0065003;GO:0043933" "ribonucleoprotein complex subunit organization" 0.926733960410383
4 0.9731143309417 4 10 "GO:0023056" "positive regulation of signaling" 0.994739093851515
-139 0.147557701433119 3 13 "GO:0030154" "cell differentiation" 0.744192483522766
48 0.526234724922355 2 21 "GO:0031325;GO:0009893;GO:0048522;GO:0010604" "positive regulation of cellular process" 0.872317021492913
-101 0.29480316445977 4 13 "GO:0031570;GO:0000075;GO:0045786" "DNA integrity checkpoint" 0.872317021492913
-42 0.745062750388798 6 7 "GO:0032147;GO:0043406;GO:0045860;GO:0043410;GO:0071902;GO:0033674;GO:1902533;GO:0009967;GO:0010647;GO:0051347;GO:0043085;GO:0044093" "positive regulation of kinase activity" 0.903215738738102
31 0.394828215140116 1 94 "GO:0032501" "multicellular organismal process" 0.872317021492913
12 0.940791578685304 2 5 "GO:0032774" "RNA biosynthetic process" 0.977998025299977
-117 0.37048902745177 2 7 "GO:0032940;GO:0006887" "secretion by cell" 0.872317021492913
-84 0.247355868571812 7 23 "GO:0034470;GO:0034660" "ncRNA processing" 0.859579981154907
76 0.351016550548653 3 18 "GO:0034645;GO:0009059" "macromolecule biosynthetic process" 0.872317021492913
-2 0.985929557909521 2 7 "GO:0034654" "nucleobase-containing compound biosynthetic process" 0.9966767184887
92 0.238161465885454 3 20 "GO:0035239" "tube morphogenesis" 0.859579981154907
-63 0.543662299814819 2 11 "GO:0042221" "response to chemical" 0.873930877177953
117 0.132792640773451 3 20 "GO:0042592" "homeostatic process" 0.744192483522766
90 0.559809956429396 4 5 "GO:0043086;GO:0044092" "negative regulation of catalytic activity" 0.873930877177953
16 0.862228178492749 7 14 "GO:0043405;GO:0043408;GO:1902531;GO:0009966;GO:0010646;GO:0023051" "regulation of signaling" 0.944345147873011
71 0.584203792896132 3 7 "GO:0043414;GO:0032259" "macromolecule methylation" 0.873930877177953
47 0.500419874500375 3 25 "GO:0043604;GO:1901566;GO:0043603" "cellular amide metabolic process" 0.872317021492913
-20 0.690641000954517 2 48 "GO:0044248;GO:1901575;GO:0009056" "catabolic process" 0.903215738738102
20 0.736506102972688 2 35 "GO:0044249;GO:1901576;GO:0009058" "biosynthetic process" 0.903215738738102
49 0.488230806073707 2 24 "GO:0044255;GO:0006629" "lipid metabolic process" 0.872317021492913
-71 0.247596407615272 2 32 "GO:0044265;GO:0009057" "macromolecule catabolic process" 0.859579981154907
6 0.934422859642868 2 22 "GO:0044271" "cellular nitrogen compound biosynthetic process" 0.977998025299977
75 0.173181801692401 2 40 "GO:0044281" "small molecule metabolic process" 0.793016166556168
-37 0.398872791649708 3 65 "GO:0044772;GO:0044770" "mitotic cell cycle phase transition" 0.872317021492913
-44 0.661808476170055 5 12 "GO:0045088;GO:0031347;GO:0080134" "regulation of defense response" 0.903215738738102
30 0.785676657451975 4 10 "GO:0046394;GO:0016053;GO:0044283" "small molecule biosynthetic process" 0.917866164932687
-90 0.432665713001956 2 9 "GO:0046903" "secretion" 0.872317021492913
54 0.703342992218588 2 6 "GO:0046907;GO:0006886" "intracellular transport" 0.903215738738102
-22 0.77157510117483 3 21 "GO:0048513" "animal organ development" 0.91668735701167
89 0.099806794953638 3 42 "GO:0048518" "positive regulation of biological process" 0.744192483522766
-57 0.0944680048948528 4 114 "GO:0048523" "negative regulation of cellular process" 0.744192483522766
-49 0.438211890697919 2 31 "GO:0048583" "regulation of response to stimulus" 0.872317021492913
-3 0.971548881998323 2 22 "GO:0048584" "positive regulation of response to stimulus" 0.994739093851515
-110 0.43570060277383 3 6 "GO:0048598" "embryonic morphogenesis" 0.872317021492913
33 0.495539084725661 2 53 "GO:0048646" "anatomical structure formation involved in morphogenesis" 0.872317021492913
-164 0.0658136946090375 3 15 "GO:0048731" "system development" 0.744192483522766
-58 0.115933067237976 2 96 "GO:0048856" "anatomical structure development" 0.744192483522766
-31 0.590840387153369 2 36 "GO:0048869" "cellular developmental process" 0.876730897066289
-45 0.565926752796256 4 20 "GO:0050776;GO:0002682" "regulation of immune system process" 0.873930877177953
24 0.79764260082239 5 14 "GO:0050778;GO:0002684" "positive regulation of immune response" 0.917866164932687
1 0.9966767184887 2 6 "GO:0050877" "nervous system process" 0.9966767184887
-49 0.20084519210416 1 88 "GO:0050896" "response to stimulus" 0.793016166556168
71 0.513578484437795 4 10 "GO:0051049;GO:0032879;GO:0002090;GO:0048259;GO:0030100;GO:0060627" "regulation of localization" 0.872317021492913
151 0.326167237938039 2 5 "GO:0051050" "positive regulation of transport" 0.872317021492913
56 0.520987659046396 2 16 "GO:0051128" "regulation of cellular component organization" 0.872317021492913
247 0.0100147292868168 3 13 "GO:0051239" "regulation of multicellular organismal process" 0.697605372913284
-22 0.811858492393414 3 14 "GO:0051276" "chromosome organization" 0.917866164932687
285 0.0290796360963617 3 7 "GO:0051640" "organelle localization" 0.697605372913284
199 0.0379101447885926 2 13 "GO:0051641;GO:0051649" "cellular localization" 0.697605372913284
304 0.0482905614513113 2 5 "GO:0051656" "establishment of organelle localization" 0.702864650531042
-118 0.443166735368017 1 5 "GO:0051704" "multi-organism process" 0.872317021492913
-97 0.199193530018079 2 21 "GO:0051726" "regulation of cell cycle" 0.793016166556168
29 0.801433092328875 2 9 "GO:0060249" "anatomical structure homeostasis" 0.917866164932687
138 0.0195599660569603 2 35 "GO:0065008" "regulation of biological quality" 0.697605372913284
-115 0.146744040899548 3 19 "GO:0070925;GO:0007033" "vacuole organization" 0.744192483522766
18 0.812267731832084 2 21 "GO:0071702" "organic substance transport" 0.917866164932687
-29 0.713233526867525 4 20 "GO:0071900;GO:0045859;GO:0043549;GO:0051338;GO:0050790;GO:0065009" "regulation of catalytic activity" 0.903215738738102
122 0.202563912109456 2 13 "GO:1901135" "carbohydrate derivative metabolic process" 0.793016166556168
69 0.623504210972536 2 6 "GO:1901565" "organonitrogen compound catabolic process" 0.889339339681757
127 0.299187556227629 2 8 "GO:1901605;GO:0006520" "cellular amino acid metabolic process" 0.872317021492913
20 0.576295912439957 2 102 "GO:1903047;GO:0022402" "cell cycle process" 0.873930877177953
