NC_035780.1	3207740	3213350	131
NC_035780.1	3214913	3221218	172
NC_035780.1	3230018	3230098	11
NC_035780.1	3243015	3243712	26
NC_035780.1	3323273	3323676	13
NC_035780.1	3329910	3330175	10
NC_035780.1	3349335	3349456	13
NC_035780.1	3372463	3372899	20
NC_035780.1	3386906	3387800	23
NC_035780.1	3403434	3403816	30
NC_035780.1	3418458	3419099	16
NC_035780.1	3419433	3420007	12
NC_035780.1	3459579	3459835	14
NC_035780.1	3471633	3472034	14
NC_035780.1	3503875	3504363	27
NC_035780.1	3524446	3524764	30
NC_035780.1	3566738	3566993	10
NC_035780.1	3567768	3567970	12
NC_035780.1	3577182	3577691	16
NC_035780.1	3579410	3580826	49
NC_035780.1	3583499	3583985	10
NC_035780.1	3586230	3587180	29
NC_035780.1	3590867	3593650	68
NC_035780.1	3596896	3597756	19
NC_035780.1	3598711	3604584	189
NC_035780.1	3613794	3619786	152
NC_035780.1	3633480	3634315	38
NC_035780.1	3638391	3638844	13
NC_035780.1	3639470	3639966	10
NC_035780.1	3643614	3644785	26
NC_035780.1	3645270	3645755	10
NC_035780.1	3645962	3650180	165
NC_035780.1	3673845	3674091	10
NC_035780.1	3674558	3674886	29
NC_035780.1	3697361	3699218	44
NC_035780.1	3699995	3700399	13
NC_035780.1	3702192	3703251	32
NC_035780.1	3716956	3717098	20
NC_035780.1	3718546	3719267	23
NC_035780.1	3725995	3726214	10
NC_035780.1	3748671	3751217	99
NC_035780.1	3773263	3774059	20
NC_035780.1	3774658	3775233	14
NC_035780.1	3775687	3776219	18
NC_035780.1	3777819	3779113	45
NC_035780.1	3813757	3814215	14
NC_035780.1	3822090	3826374	98
NC_035780.1	3827252	3829824	71
NC_035780.1	3835097	3835444	14
NC_035780.1	3835983	3836328	11
NC_035780.1	3836613	3838649	50
NC_035780.1	3840470	3858428	370
NC_035780.1	3860216	3863143	72
NC_035780.1	3868018	3868462	12
NC_035780.1	3871288	3871831	21
NC_035780.1	3874825	3880593	137
NC_035780.1	3907736	3908216	11
NC_035780.1	3914431	3914986	12
NC_035780.1	3915670	3916125	12
NC_035780.1	3916684	3917328	19
NC_035780.1	3919060	3919468	12
NC_035780.1	3922845	3923443	18
NC_035780.1	3923823	3927199	80
NC_035780.1	3930341	3931193	21
NC_035780.1	3932093	3932169	11
NC_035780.1	3932694	3932949	12
NC_035780.1	3936145	3936551	14
NC_035780.1	3942538	3943183	13
NC_035780.1	3943269	3944301	28
NC_035780.1	3951496	3951525	10
NC_035780.1	3978583	3979214	19
NC_035780.1	3982641	3985555	59
NC_035780.1	3985693	3986112	26
NC_035780.1	3990785	3991953	27
NC_035780.1	3993427	3994777	48
NC_035780.1	3997337	3998577	30
NC_035780.1	3999139	3999325	17
NC_035780.1	4000372	4000795	17
NC_035780.1	4001296	4002542	37
NC_035780.1	4003339	4003809	16
NC_035780.1	4004416	4005775	28
NC_035780.1	4007775	4010214	50
NC_035780.1	4010660	4011479	30
NC_035780.1	4012236	4013206	26
NC_035780.1	4035377	4035514	23
NC_035780.1	4037167	4037472	12
NC_035780.1	4038663	4039350	15
NC_035780.1	4039617	4040066	21
NC_035780.1	4042183	4042562	20
NC_035780.1	4043436	4043837	10
NC_035780.1	4061133	4063992	59
NC_035780.1	4064152	4064664	12
NC_035780.1	4066122	4067371	27
NC_035780.1	4076422	4078173	45
NC_035780.1	4081787	4081982	10
NC_035780.1	4088560	4090380	39
NC_035780.1	4106841	4107731	19
NC_035780.1	4110434	4110830	13
NC_035780.1	4111641	4113518	48
NC_035780.1	4114475	4115774	31
NC_035780.1	4117208	4117618	10
NC_035780.1	4118143	4118724	14
NC_035780.1	4119225	4119649	17
NC_035780.1	4120715	4120882	10
NC_035780.1	4121324	4122101	18
NC_035780.1	4125663	4125984	20
NC_035780.1	4127469	4127878	11
NC_035780.1	4128132	4129182	22
NC_035780.1	4129308	4129573	10
NC_035780.1	4133421	4134880	31
NC_035780.1	4136181	4139138	61
NC_035780.1	4139398	4141281	57
NC_035780.1	4180874	4181418	14
NC_035780.1	4181752	4182449	22
NC_035780.1	4184771	4189643	108
NC_035780.1	4190922	4191926	26
NC_035780.1	4192366	4196230	79
NC_035780.1	4202004	4202799	20
NC_035780.1	4204397	4205420	40
NC_035780.1	4221729	4222016	10
NC_035780.1	4233126	4233444	11
NC_035780.1	4243012	4244089	22
NC_035780.1	4244580	4245820	30
NC_035780.1	4246355	4246650	18
NC_035780.1	4250575	4252417	43
NC_035780.1	4256831	4261600	106
NC_035780.1	4263163	4263663	43
NC_035780.1	4267230	4268708	63
NC_035780.1	4271114	4271221	12
NC_035780.1	4283641	4311592	576
NC_035780.1	4315566	4316048	10
NC_035780.1	4337991	4338353	15
NC_035780.1	4349663	4349895	12
NC_035780.1	4351675	4354227	57
NC_035780.1	4355682	4360954	108
NC_035780.1	4361313	4361656	10
NC_035780.1	4361966	4362090	13
NC_035780.1	4362860	4363079	12
NC_035780.1	4363539	4365913	89
NC_035780.1	4430382	4430478	11
NC_035780.1	4433310	4433939	15
NC_035780.1	4436102	4437336	39
NC_035780.1	4439731	4440938	28
NC_035780.1	4443401	4445621	84
NC_035780.1	4449484	4449635	12
NC_035780.1	4456770	4457149	10
NC_035780.1	4461654	4462016	12
NC_035780.1	4474532	4475408	21
NC_035780.1	4479254	4479743	11
NC_035780.1	4488649	4489992	27
NC_035780.1	4490129	4490397	13
NC_035780.1	4501737	4502309	21
NC_035780.1	4502863	4503470	15
NC_035780.1	4503762	4506415	54
NC_035780.1	4506535	4506981	10
NC_035780.1	4507150	4507531	12
NC_035780.1	4510177	4511147	20
NC_035780.1	4511401	4511522	13
NC_035780.1	4514237	4520197	125
NC_035780.1	4525443	4525700	12
NC_035780.1	4529136	4530764	39
NC_035780.1	4532507	4533053	13
NC_035780.1	4533484	4534446	36
NC_035780.1	4562899	4564510	47
NC_035780.1	4596612	4597837	31
NC_035780.1	4601987	4602489	21
NC_035780.1	4606594	4607092	11
NC_035780.1	4622505	4627951	132
NC_035780.1	4635948	4650458	320
NC_035780.1	4653636	4654525	32
NC_035780.1	4661894	4662584	15
NC_035780.1	4664211	4665930	41
NC_035780.1	4674165	4674785	21
NC_035780.1	4683764	4684593	55
NC_035780.1	4729381	4730500	29
NC_035780.1	4736705	4737172	14
NC_035780.1	4811260	4811623	11
NC_035780.1	4832297	4833072	26
NC_035780.1	4837532	4837799	30
NC_035780.1	4848192	4848374	16
NC_035780.1	4918345	4920787	52
NC_035780.1	4922612	4924173	35
NC_035780.1	4926733	4927214	13
NC_035780.1	4934960	4938044	62
NC_035780.1	4939128	4939489	11
NC_035780.1	4944838	4945205	14
NC_035780.1	4952213	4952602	10
NC_035780.1	4966793	4968910	47
NC_035780.1	4969800	4971798	44
NC_035780.1	4975462	4977122	56
NC_035780.1	4983396	4983937	13
NC_035780.1	4988088	4988483	24
NC_035780.1	4989778	4989891	13
NC_035780.1	4994836	4996595	49
NC_035780.1	4997488	4998135	17
NC_035780.1	5004230	5004428	11
NC_035780.1	5008753	5009267	12
NC_035780.1	5009444	5009865	28
NC_035780.1	5012970	5014830	48
NC_035780.1	5015541	5015705	15
NC_035780.1	5027559	5028017	10
NC_035780.1	5033155	5033495	13
NC_035780.1	5037249	5037337	10
NC_035780.1	5040019	5041266	31
NC_035780.1	5052460	5052916	12
NC_035780.1	5053257	5054041	23
NC_035780.1	5057998	5058457	14
NC_035780.1	5059036	5059587	16
NC_035780.1	5063099	5063232	10
NC_035780.1	5068006	5068183	11
NC_035780.1	5069041	5069168	11
NC_035780.1	5069941	5070457	11
NC_035780.1	5090605	5090996	10
NC_035780.1	5091369	5092559	26
NC_035780.1	5099103	5099136	14
NC_035780.1	5105346	5105874	17
NC_035780.1	5106845	5106929	13
NC_035780.1	5112088	5112812	15
NC_035780.1	5122650	5122825	18
NC_035780.1	5125499	5126489	36
NC_035780.1	5135693	5136214	16
NC_035780.1	5137056	5137613	17
NC_035780.1	5138162	5138505	12
NC_035780.1	5158336	5158819	11
NC_035780.1	5159008	5159408	16
NC_035780.1	5164889	5165825	24
NC_035780.1	5166487	5167547	23
NC_035780.1	5170691	5171791	26
NC_035780.1	5174619	5174682	14
NC_035780.1	5183703	5192667	187
NC_035780.1	5196659	5198522	40
NC_035780.1	5221378	5221995	33
NC_035780.1	5237328	5238223	50
NC_035780.1	5244536	5245119	13
NC_035780.1	5256411	5261915	162
NC_035780.1	5275629	5278007	54
NC_035780.1	5280181	5280331	14
NC_035780.1	5283777	5283898	14
NC_035780.1	5306146	5309431	83
NC_035780.1	5320127	5320543	11
NC_035780.1	5321852	5322661	25
NC_035780.1	5327298	5327811	16
NC_035780.1	5330706	5331921	37
NC_035780.1	5350694	5351071	17
NC_035780.1	5370796	5371626	17
NC_035780.1	5371706	5372108	11
NC_035780.1	5372711	5373573	32
NC_035780.1	5400933	5400999	10
NC_035780.1	5407670	5408080	13
NC_035780.1	5415682	5416219	14
NC_035780.1	5442255	5442666	10
NC_035780.1	5443331	5444898	33
NC_035780.1	5445917	5449090	107
NC_035780.1	5453274	5458355	114
NC_035780.1	5459688	5461474	59
NC_035780.1	5479886	5480169	10
NC_035780.1	5560224	5561572	41
NC_035780.1	5569403	5569696	15
NC_035780.1	5577564	5579109	35
NC_035780.1	5628780	5630203	39
NC_035780.1	5657104	5657219	13
NC_035780.1	5675142	5675257	10
NC_035780.1	5750167	5751246	31
NC_035780.1	5759445	5759488	26
NC_035780.1	5783301	5784118	22
NC_035780.1	5803347	5804228	29
NC_035780.1	5814261	5814695	17
NC_035780.1	5817926	5818360	14
NC_035780.1	5826293	5826336	25
NC_035780.1	5846387	5846763	12
NC_035780.1	5850864	5851270	10
NC_035780.1	5858898	5859587	24
NC_035780.1	5866558	5866862	13
NC_035780.1	5940462	5941504	40
NC_035780.1	5955978	5956181	13
NC_035780.1	5970216	5970815	13
NC_035780.1	5973810	5974628	27
NC_035780.1	5990778	5991051	11
NC_035780.1	5992714	5994419	47
NC_035780.1	6083996	6084647	17
NC_035780.1	6085648	6085869	15
NC_035780.1	6087472	6088484	22
NC_035780.1	6093947	6096893	68
NC_035780.1	6097501	6098950	41
NC_035780.1	6100190	6101965	39
NC_035780.1	6102388	6104697	48
NC_035780.1	6105982	6107681	39
NC_035780.1	6108119	6108657	13
NC_035780.1	6110401	6110816	13
NC_035780.1	6111133	6111853	25
NC_035780.1	6112438	6112851	11
NC_035780.1	6122034	6122136	12
NC_035780.1	6124491	6125133	14
NC_035780.1	6147082	6147809	21
NC_035780.1	6162219	6163222	25
NC_035780.1	6163566	6164021	18
NC_035780.1	6216021	6216662	21
NC_035780.1	6237737	6238024	10
NC_035780.1	6240156	6241553	31
NC_035780.1	6244953	6245477	11
NC_035780.1	6246012	6246267	12
NC_035780.1	6250984	6251371	14
NC_035780.1	6251803	6252182	11
NC_035780.1	6279681	6281178	39
NC_035780.1	6300410	6300741	20
NC_035780.1	6301596	6301917	15
NC_035780.1	6331235	6332068	25
NC_035780.1	6333381	6334756	34
NC_035780.1	6335481	6335882	14
NC_035780.1	6337914	6338096	11
NC_035780.1	6340535	6340950	14
NC_035780.1	6341318	6341795	11
NC_035780.1	6343221	6344008	27
NC_035780.1	6346335	6346402	14
NC_035780.1	6347238	6347674	11
NC_035780.1	6349614	6349894	11
NC_035780.1	6351594	6352012	13
NC_035780.1	6363055	6363417	12
NC_035780.1	6363850	6365523	35
NC_035780.1	6368454	6368938	11
NC_035780.1	6369075	6369574	22
NC_035780.1	6372685	6375439	59
NC_035780.1	6377686	6380966	75
NC_035780.1	6383527	6383873	14
NC_035780.1	6384289	6384893	23
NC_035780.1	6385602	6386679	25
NC_035780.1	6389869	6390146	10
NC_035780.1	6391918	6392212	14
NC_035780.1	6394028	6394577	15
NC_035780.1	6395463	6396794	37
NC_035780.1	6398039	6398727	15
NC_035780.1	6399012	6402961	87
NC_035780.1	6403549	6403948	10
NC_035780.1	6404100	6404411	12
NC_035780.1	6408465	6414852	129
NC_035780.1	6414984	6415388	26
NC_035780.1	6420103	6420933	19
NC_035780.1	6421154	6421337	11
NC_035780.1	6422007	6422949	19
NC_035780.1	6423691	6424092	12
NC_035780.1	6424643	6427094	50
NC_035780.1	6431840	6433670	38
NC_035780.1	6435272	6435905	18
NC_035780.1	6439912	6445887	171
NC_035780.1	6455064	6460793	116
NC_035780.1	6460952	6466159	114
NC_035780.1	6467631	6468621	25
NC_035780.1	6469245	6473968	96
NC_035780.1	6474526	6474960	20
NC_035780.1	6475797	6476144	12
NC_035780.1	6476735	6477045	17
NC_035780.1	6478387	6479004	14
NC_035780.1	6481563	6484237	55
NC_035780.1	6485174	6485508	15
NC_035780.1	6486938	6490303	73
NC_035780.1	6491152	6491630	10
NC_035780.1	6496784	6500386	74
NC_035780.1	6501521	6502155	19
NC_035780.1	6507922	6508317	10
NC_035780.1	6509054	6509510	13
NC_035780.1	6510505	6518112	164
NC_035780.1	6518879	6518983	10
NC_035780.1	6519462	6530969	232
NC_035780.1	6531118	6531415	14
NC_035780.1	6531873	6533679	37
NC_035780.1	6534903	6535616	28
NC_035780.1	6537879	6538483	13
NC_035780.1	6538958	6539536	22
NC_035780.1	6542338	6543115	16
NC_035780.1	6543750	6544347	19
NC_035780.1	6545211	6556810	245
NC_035780.1	6558656	6559364	16
NC_035780.1	6561952	6562856	20
NC_035780.1	6563372	6567949	94
NC_035780.1	6568624	6569164	14
NC_035780.1	6569496	6570494	23
NC_035780.1	6571395	6571839	10
NC_035780.1	6572314	6572788	19
NC_035780.1	6576223	6576640	12
NC_035780.1	6577470	6578262	24
NC_035780.1	6578804	6579399	22
NC_035780.1	6582184	6582895	23
NC_035780.1	6584799	6585635	21
NC_035780.1	6586749	6587420	21
NC_035780.1	6590192	6590504	11
NC_035780.1	6590881	6592235	29
NC_035780.1	6593618	6598340	100
NC_035780.1	6602050	6603602	72
NC_035780.1	6606908	6607703	21
NC_035780.1	6613326	6617836	93
NC_035780.1	6618641	6619125	12
NC_035780.1	6620110	6620524	11
NC_035780.1	6620716	6621461	20
NC_035780.1	6622912	6623463	23
NC_035780.1	6627846	6627947	12
NC_035780.1	6649509	6649972	12
NC_035780.1	6662485	6663094	23
NC_035780.1	6670358	6670970	14
NC_035780.1	6671227	6671794	31
NC_035780.1	6677867	6678383	24
NC_035780.1	6680374	6684224	87
NC_035780.1	6687381	6687801	24
NC_035780.1	6689733	6690165	10
NC_035780.1	6692946	6694259	27
NC_035780.1	6704178	6704499	21
NC_035780.1	6719508	6719634	13
NC_035780.1	6738409	6738888	11
NC_035780.1	6770926	6771405	11
NC_035780.1	6785546	6786588	25
NC_035780.1	6790283	6793959	76
NC_035780.1	6796506	6797925	33
NC_035780.1	6811082	6811829	36
NC_035780.1	6813437	6813659	10
NC_035780.1	6814335	6815521	29
NC_035780.1	6816376	6816784	12
NC_035780.1	6876113	6876300	11
NC_035780.1	6897115	6899650	51
NC_035780.1	6915628	6916067	12
NC_035780.1	6916462	6917584	31
NC_035780.1	6918553	6919010	21
NC_035780.1	6919683	6920005	29
NC_035780.1	6922225	6924510	48
NC_035780.1	6926137	6927069	33
NC_035780.1	6928519	6928975	11
NC_035780.1	6930031	6931054	31
NC_035780.1	6932734	6936051	71
NC_035780.1	6936874	6942949	125
NC_035780.1	6944953	6945349	13
NC_035780.1	6946165	6946413	12
NC_035780.1	6947051	6948608	47
NC_035780.1	6949734	6950856	39
NC_035780.1	6953092	6953761	15
NC_035780.1	6979963	6980490	12
NC_035780.1	6983408	6983532	10
NC_035780.1	6991177	6991298	12
NC_035780.1	7094953	7095415	17
NC_035780.1	7097127	7097770	14
NC_035780.1	7097977	7099205	33
NC_035780.1	7100052	7100546	13
NC_035780.1	7101159	7104848	98
NC_035780.1	7109511	7110395	21
NC_035780.1	7110917	7111228	11
NC_035780.1	7112253	7125446	267
NC_035780.1	7125979	7126674	15
NC_035780.1	7128029	7128439	14
NC_035780.1	7141630	7141941	10
NC_035780.1	7169861	7170233	18
NC_035780.1	7223560	7226455	80
NC_035780.1	7229923	7230041	10
NC_035780.1	7255484	7255534	10
NC_035780.1	7258573	7258995	10
NC_035780.1	7287072	7287467	27
NC_035780.1	7296992	7307173	232
NC_035780.1	7309927	7310094	13
NC_035780.1	7350688	7351057	13
NC_035780.1	7351411	7352420	24
NC_035780.1	7353049	7353470	13
NC_035780.1	7357021	7357463	16
NC_035780.1	7358005	7358429	11
NC_035780.1	7363101	7364295	25
NC_035780.1	7364565	7367345	96
NC_035780.1	7386276	7387032	23
NC_035780.1	7387717	7388445	16
NC_035780.1	7389309	7401816	251
NC_035780.1	7401943	7414973	339
NC_035780.1	7455777	7456304	13
NC_035780.1	7492551	7497067	121
NC_035780.1	7520514	7532482	308
NC_035780.1	7538760	7539709	21
NC_035780.1	7542577	7543239	18
NC_035780.1	7550907	7551404	14
NC_035780.1	7559327	7559723	13
NC_035780.1	7560310	7560370	12
NC_035780.1	7564353	7564412	10
NC_035780.1	7564905	7565218	13
NC_035780.1	7570345	7571477	26
NC_035780.1	7572850	7573341	10
NC_035780.1	7574215	7576145	44
NC_035780.1	7576585	7578353	40
NC_035780.1	7580319	7580601	13
NC_035780.1	7589752	7590320	19
NC_035780.1	7590829	7591234	10
NC_035780.1	7597876	7598356	11
NC_035780.1	7598677	7599473	21
NC_035780.1	7601118	7602419	31
NC_035780.1	7606199	7606666	10
NC_035780.1	7608727	7610756	48
NC_035780.1	7621965	7622424	10
NC_035780.1	7623601	7627010	79
NC_035780.1	7634103	7634575	10
NC_035780.1	7635079	7636699	42
NC_035780.1	7638127	7640374	55
NC_035780.1	7647878	7648614	16
NC_035780.1	7650953	7651377	10
NC_035780.1	7654977	7655250	10
NC_035780.1	7656803	7657749	21
NC_035780.1	7659211	7659263	10
NC_035780.1	7738707	7739150	26
NC_035780.1	7789313	7789702	20
NC_035780.1	7792118	7792650	16
NC_035780.1	7857469	7858737	45
NC_035780.1	7876954	7877467	22
NC_035780.1	7916581	7919000	65
NC_035780.1	7922491	7926378	81
NC_035780.1	7926752	7927227	10
NC_035780.1	7961784	7962240	12
NC_035780.1	7962542	7963088	14
NC_035780.1	7963293	7963424	11
NC_035780.1	7964165	7965444	34
NC_035780.1	7966886	7969717	89
NC_035780.1	8011275	8011618	10
NC_035780.1	8015206	8015735	13
NC_035780.1	8017577	8017605	12
NC_035780.1	8045066	8047747	59
NC_035780.1	8048859	8051426	61
NC_035780.1	8052303	8054016	36
NC_035780.1	8055222	8055981	17
NC_035780.1	8060251	8060753	18
NC_035780.1	8061595	8062007	10
NC_035780.1	8065038	8066906	45
NC_035780.1	8067503	8068236	16
NC_035780.1	8068481	8069536	28
NC_035780.1	8074310	8074447	10
NC_035780.1	8076925	8077385	11
NC_035780.1	8077854	8078554	15
NC_035780.1	8083533	8084923	28
NC_035780.1	8085495	8085593	12
NC_035780.1	8089215	8089696	10
NC_035780.1	8089839	8097964	172
NC_035780.1	8148419	8148965	16
NC_035780.1	8155654	8156289	24
NC_035780.1	8190218	8190639	12
NC_035780.1	8191490	8194211	77
NC_035780.1	8198659	8199900	26
NC_035780.1	8201115	8202288	32
NC_035780.1	8202766	8203030	10
NC_035780.1	8207023	8207346	10
NC_035780.1	8207726	8208200	14
NC_035780.1	8208981	8209430	12
NC_035780.1	8210408	8210863	10
NC_035780.1	8212028	8212301	10
NC_035780.1	8213375	8213895	12
NC_035780.1	8219369	8220142	22
NC_035780.1	8220883	8221413	11
NC_035780.1	8227545	8227937	11
NC_035780.1	8231437	8234753	79
NC_035780.1	8237934	8238523	13
NC_035780.1	8238841	8239292	10
NC_035780.1	8239649	8244336	97
NC_035780.1	8244924	8245398	14
NC_035780.1	8246518	8246743	10
NC_035780.1	8248674	8251649	80
NC_035780.1	8259829	8260396	13
NC_035780.1	8267681	8268066	11
NC_035780.1	8268310	8273874	113
NC_035780.1	8274209	8274705	12
NC_035780.1	8276646	8277170	15
NC_035780.1	8277820	8278285	10
NC_035780.1	8278655	8279139	16
