NC_035780.1	1444645	1445887	25	1242
NC_035780.1	1445955	1446731	21	776
NC_035780.1	1448028	1448956	30	928
NC_035780.1	1454705	1455534	18	829
NC_035780.1	1458041	1458796	19	755
NC_035780.1	1467860	1468374	18	514
NC_035780.1	1469922	1471147	34	1225
NC_035780.1	1531502	1532753	35	1251
NC_035780.1	1564714	1565292	23	578
NC_035780.1	1640015	1640886	29	871
NC_035780.1	1642196	1643768	51	1572
NC_035780.1	1769369	1769911	15	542
NC_035780.1	1794378	1795243	22	865
NC_035780.1	1796033	1797461	32	1428
NC_035780.1	1863076	1863759	16	683
NC_035780.1	1880812	1901214	444	20402
NC_035780.1	1907020	1911468	92	4448
NC_035780.1	1911740	1913283	33	1543
NC_035780.1	1915385	1921255	118	5870
NC_035780.1	1921712	1922557	26	845
NC_035780.1	1924021	1924592	13	571
NC_035780.1	1925057	1925614	13	557
NC_035780.1	1926047	1928455	60	2408
NC_035780.1	1929371	1931756	49	2385
NC_035780.1	1932666	1933500	23	834
NC_035780.1	1935438	1942606	163	7168
NC_035780.1	1943691	1944754	23	1063
NC_035780.1	1944981	1992606	1006	47625
NC_035780.1	1997821	2009700	258	11879
NC_035780.1	2010893	2014481	80	3588
NC_035780.1	2027819	2028670	22	851
NC_035780.1	2029051	2031846	64	2795
NC_035780.1	2032551	2033124	12	573
NC_035780.1	2033655	2034302	15	647
NC_035780.1	2034572	2039953	125	5381
NC_035780.1	2042765	2043331	21	566
NC_035780.1	2044137	2045038	23	901
NC_035780.1	2077574	2078204	18	630
NC_035780.1	2108140	2108652	13	512
NC_035780.1	2365830	2366455	17	625
NC_035780.1	2400498	2401089	17	591
NC_035780.1	2401632	2402367	17	735
NC_035780.1	2431478	2432377	19	899
NC_035780.1	2464594	2465236	25	642
NC_035780.1	2465922	2467377	35	1455
NC_035780.1	2469477	2487222	364	17745
NC_035780.1	2489916	2490451	11	535
NC_035780.1	2491000	2492280	38	1280
NC_035780.1	2493437	2496247	68	2810
NC_035780.1	2500898	2501576	28	678
NC_035780.1	2504797	2505645	27	848
NC_035780.1	2519896	2520929	21	1033
NC_035780.1	2523711	2524219	11	508
NC_035780.1	2524316	2546649	470	22333
NC_035780.1	2553360	2556563	71	3203
NC_035780.1	2557126	2603667	965	46541
NC_035780.1	2655973	2657600	38	1627
NC_035780.1	2657946	2658874	20	928
NC_035780.1	2659022	2660051	40	1029
NC_035780.1	2662962	2670201	154	7239
NC_035780.1	2676982	2678575	36	1593
NC_035780.1	2679254	2680550	33	1296
NC_035780.1	2681466	2681988	11	522
NC_035780.1	2682079	2685627	76	3548
NC_035780.1	2687899	2697276	188	9377
NC_035780.1	2697445	2746343	978	48898
NC_035780.1	2746474	2753983	154	7509
NC_035780.1	2756419	2757270	21	851
NC_035780.1	2758913	2759413	16	500
NC_035780.1	2759953	2771632	275	11679
NC_035780.1	2892180	2892954	19	774
NC_035780.1	2919479	2921108	35	1629
NC_035780.1	2921478	2924809	87	3331
NC_035780.1	2928793	2929912	24	1119
NC_035780.1	2934196	2938020	164	3824
NC_035780.1	2994331	2996068	48	1737
NC_035780.1	3016621	3018070	31	1449
NC_035780.1	3029441	3033709	88	4268
NC_035780.1	3116203	3116707	23	504
NC_035780.1	3172840	3173386	11	546
NC_035780.1	3203801	3206532	73	2731
NC_035780.1	3207740	3213350	131	5610
NC_035780.1	3214913	3221218	172	6305
NC_035780.1	3243015	3243712	26	697
NC_035780.1	3386906	3387800	23	894
NC_035780.1	3418458	3419099	16	641
NC_035780.1	3419433	3420007	12	574
NC_035780.1	3577182	3577691	16	509
NC_035780.1	3579410	3580826	49	1416
NC_035780.1	3586230	3587180	29	950
NC_035780.1	3590867	3593650	68	2783
NC_035780.1	3596896	3597756	19	860
NC_035780.1	3598711	3604584	189	5873
NC_035780.1	3613794	3619786	152	5992
NC_035780.1	3633480	3634315	38	835
NC_035780.1	3643614	3644785	26	1171
NC_035780.1	3645962	3650180	165	4218
NC_035780.1	3697361	3699218	44	1857
NC_035780.1	3702192	3703251	32	1059
NC_035780.1	3718546	3719267	23	721
NC_035780.1	3748671	3751217	99	2546
NC_035780.1	3773263	3774059	20	796
NC_035780.1	3774658	3775233	14	575
NC_035780.1	3775687	3776219	18	532
NC_035780.1	3777819	3779113	45	1294
NC_035780.1	3822090	3826374	98	4284
NC_035780.1	3827252	3829824	71	2572
NC_035780.1	3836613	3838649	50	2036
NC_035780.1	3840470	3858428	370	17958
NC_035780.1	3860216	3863143	72	2927
NC_035780.1	3871288	3871831	21	543
NC_035780.1	3874825	3880593	137	5768
NC_035780.1	3914431	3914986	12	555
NC_035780.1	3916684	3917328	19	644
NC_035780.1	3922845	3923443	18	598
NC_035780.1	3923823	3927199	80	3376
NC_035780.1	3930341	3931193	21	852
NC_035780.1	3942538	3943183	13	645
NC_035780.1	3943269	3944301	28	1032
NC_035780.1	3978583	3979214	19	631
NC_035780.1	3982641	3985555	59	2914
NC_035780.1	3990785	3991953	27	1168
NC_035780.1	3993427	3994777	48	1350
NC_035780.1	3997337	3998577	30	1240
NC_035780.1	4001296	4002542	37	1246
NC_035780.1	4004416	4005775	28	1359
NC_035780.1	4007775	4010214	50	2439
NC_035780.1	4010660	4011479	30	819
NC_035780.1	4012236	4013206	26	970
NC_035780.1	4038663	4039350	15	687
NC_035780.1	4061133	4063992	59	2859
NC_035780.1	4064152	4064664	12	512
NC_035780.1	4066122	4067371	27	1249
NC_035780.1	4076422	4078173	45	1751
NC_035780.1	4088560	4090380	39	1820
NC_035780.1	4106841	4107731	19	890
NC_035780.1	4111641	4113518	48	1877
NC_035780.1	4114475	4115774	31	1299
NC_035780.1	4118143	4118724	14	581
NC_035780.1	4121324	4122101	18	777
NC_035780.1	4128132	4129182	22	1050
NC_035780.1	4133421	4134880	31	1459
NC_035780.1	4136181	4139138	61	2957
NC_035780.1	4139398	4141281	57	1883
NC_035780.1	4180874	4181418	14	544
NC_035780.1	4181752	4182449	22	697
NC_035780.1	4184771	4189643	108	4872
NC_035780.1	4190922	4191926	26	1004
NC_035780.1	4192366	4196230	79	3864
NC_035780.1	4202004	4202799	20	795
NC_035780.1	4204397	4205420	40	1023
NC_035780.1	4243012	4244089	22	1077
NC_035780.1	4244580	4245820	30	1240
NC_035780.1	4250575	4252417	43	1842
NC_035780.1	4256831	4261600	106	4769
NC_035780.1	4263163	4263663	43	500
NC_035780.1	4267230	4268708	63	1478
NC_035780.1	4283641	4311592	576	27951
NC_035780.1	4351675	4354227	57	2552
NC_035780.1	4355682	4360954	108	5272
NC_035780.1	4363539	4365913	89	2374
NC_035780.1	4433310	4433939	15	629
NC_035780.1	4436102	4437336	39	1234
NC_035780.1	4439731	4440938	28	1207
NC_035780.1	4443401	4445621	84	2220
NC_035780.1	4474532	4475408	21	876
NC_035780.1	4488649	4489992	27	1343
NC_035780.1	4501737	4502309	21	572
NC_035780.1	4502863	4503470	15	607
NC_035780.1	4503762	4506415	54	2653
NC_035780.1	4510177	4511147	20	970
NC_035780.1	4514237	4520197	125	5960
NC_035780.1	4529136	4530764	39	1628
NC_035780.1	4532507	4533053	13	546
NC_035780.1	4533484	4534446	36	962
NC_035780.1	4562899	4564510	47	1611
NC_035780.1	4596612	4597837	31	1225
NC_035780.1	4601987	4602489	21	502
NC_035780.1	4622505	4627951	132	5446
NC_035780.1	4635948	4650458	320	14510
NC_035780.1	4653636	4654525	32	889
NC_035780.1	4661894	4662584	15	690
NC_035780.1	4664211	4665930	41	1719
NC_035780.1	4674165	4674785	21	620
NC_035780.1	4683764	4684593	55	829
NC_035780.1	4729381	4730500	29	1119
NC_035780.1	4832297	4833072	26	775
NC_035780.1	4918345	4920787	52	2442
NC_035780.1	4922612	4924173	35	1561
NC_035780.1	4934960	4938044	62	3084
NC_035780.1	4966793	4968910	47	2117
NC_035780.1	4969800	4971798	44	1998
NC_035780.1	4975462	4977122	56	1660
NC_035780.1	4983396	4983937	13	541
NC_035780.1	4994836	4996595	49	1759
NC_035780.1	4997488	4998135	17	647
NC_035780.1	5008753	5009267	12	514
NC_035780.1	5012970	5014830	48	1860
NC_035780.1	5040019	5041266	31	1247
NC_035780.1	5053257	5054041	23	784
NC_035780.1	5059036	5059587	16	551
NC_035780.1	5069941	5070457	11	516
NC_035780.1	5091369	5092559	26	1190
NC_035780.1	5105346	5105874	17	528
NC_035780.1	5112088	5112812	15	724
NC_035780.1	5125499	5126489	36	990
NC_035780.1	5135693	5136214	16	521
NC_035780.1	5137056	5137613	17	557
NC_035780.1	5164889	5165825	24	936
NC_035780.1	5166487	5167547	23	1060
NC_035780.1	5170691	5171791	26	1100
NC_035780.1	5183703	5192667	187	8964
NC_035780.1	5196659	5198522	40	1863
NC_035780.1	5221378	5221995	33	617
NC_035780.1	5237328	5238223	50	895
NC_035780.1	5244536	5245119	13	583
NC_035780.1	5256411	5261915	162	5504
NC_035780.1	5275629	5278007	54	2378
NC_035780.1	5306146	5309431	83	3285
NC_035780.1	5321852	5322661	25	809
NC_035780.1	5327298	5327811	16	513
NC_035780.1	5330706	5331921	37	1215
NC_035780.1	5370796	5371626	17	830
NC_035780.1	5372711	5373573	32	862
NC_035780.1	5415682	5416219	14	537
NC_035780.1	5443331	5444898	33	1567
NC_035780.1	5445917	5449090	107	3173
NC_035780.1	5453274	5458355	114	5081
NC_035780.1	5459688	5461474	59	1786
NC_035780.1	5560224	5561572	41	1348
NC_035780.1	5577564	5579109	35	1545
NC_035780.1	5628780	5630203	39	1423
NC_035780.1	5750167	5751246	31	1079
NC_035780.1	5783301	5784118	22	817
NC_035780.1	5803347	5804228	29	881
NC_035780.1	5858898	5859587	24	689
NC_035780.1	5940462	5941504	40	1042
NC_035780.1	5970216	5970815	13	599
NC_035780.1	5973810	5974628	27	818
NC_035780.1	5992714	5994419	47	1705
NC_035780.1	6083996	6084647	17	651
NC_035780.1	6087472	6088484	22	1012
NC_035780.1	6093947	6096893	68	2946
NC_035780.1	6097501	6098950	41	1449
NC_035780.1	6100190	6101965	39	1775
NC_035780.1	6102388	6104697	48	2309
NC_035780.1	6105982	6107681	39	1699
NC_035780.1	6108119	6108657	13	538
NC_035780.1	6111133	6111853	25	720
NC_035780.1	6124491	6125133	14	642
NC_035780.1	6147082	6147809	21	727
NC_035780.1	6162219	6163222	25	1003
NC_035780.1	6216021	6216662	21	641
NC_035780.1	6240156	6241553	31	1397
NC_035780.1	6244953	6245477	11	524
NC_035780.1	6279681	6281178	39	1497
NC_035780.1	6331235	6332068	25	833
NC_035780.1	6333381	6334756	34	1375
NC_035780.1	6343221	6344008	27	787
NC_035780.1	6363850	6365523	35	1673
NC_035780.1	6372685	6375439	59	2754
NC_035780.1	6377686	6380966	75	3280
NC_035780.1	6384289	6384893	23	604
NC_035780.1	6385602	6386679	25	1077
NC_035780.1	6394028	6394577	15	549
NC_035780.1	6395463	6396794	37	1331
NC_035780.1	6398039	6398727	15	688
NC_035780.1	6399012	6402961	87	3949
NC_035780.1	6408465	6414852	129	6387
NC_035780.1	6420103	6420933	19	830
NC_035780.1	6422007	6422949	19	942
NC_035780.1	6424643	6427094	50	2451
NC_035780.1	6431840	6433670	38	1830
NC_035780.1	6435272	6435905	18	633
NC_035780.1	6439912	6445887	171	5975
NC_035780.1	6455064	6460793	116	5729
NC_035780.1	6460952	6466159	114	5207
NC_035780.1	6467631	6468621	25	990
NC_035780.1	6469245	6473968	96	4723
NC_035780.1	6478387	6479004	14	617
NC_035780.1	6481563	6484237	55	2674
NC_035780.1	6486938	6490303	73	3365
NC_035780.1	6496784	6500386	74	3602
NC_035780.1	6501521	6502155	19	634
NC_035780.1	6510505	6518112	164	7607
NC_035780.1	6519462	6530969	232	11507
NC_035780.1	6531873	6533679	37	1806
NC_035780.1	6534903	6535616	28	713
NC_035780.1	6537879	6538483	13	604
NC_035780.1	6538958	6539536	22	578
NC_035780.1	6542338	6543115	16	777
NC_035780.1	6543750	6544347	19	597
NC_035780.1	6545211	6556810	245	11599
NC_035780.1	6558656	6559364	16	708
NC_035780.1	6561952	6562856	20	904
NC_035780.1	6563372	6567949	94	4577
NC_035780.1	6568624	6569164	14	540
NC_035780.1	6569496	6570494	23	998
NC_035780.1	6577470	6578262	24	792
NC_035780.1	6578804	6579399	22	595
NC_035780.1	6582184	6582895	23	711
NC_035780.1	6584799	6585635	21	836
NC_035780.1	6586749	6587420	21	671
NC_035780.1	6590881	6592235	29	1354
NC_035780.1	6593618	6598340	100	4722
NC_035780.1	6602050	6603602	72	1552
NC_035780.1	6606908	6607703	21	795
NC_035780.1	6613326	6617836	93	4510
NC_035780.1	6620716	6621461	20	745
NC_035780.1	6622912	6623463	23	551
NC_035780.1	6662485	6663094	23	609
NC_035780.1	6670358	6670970	14	612
NC_035780.1	6671227	6671794	31	567
NC_035780.1	6677867	6678383	24	516
NC_035780.1	6680374	6684224	87	3850
NC_035780.1	6692946	6694259	27	1313
NC_035780.1	6785546	6786588	25	1042
NC_035780.1	6790283	6793959	76	3676
NC_035780.1	6796506	6797925	33	1419
NC_035780.1	6811082	6811829	36	747
NC_035780.1	6814335	6815521	29	1186
NC_035780.1	6897115	6899650	51	2535
NC_035780.1	6916462	6917584	31	1122
NC_035780.1	6922225	6924510	48	2285
NC_035780.1	6926137	6927069	33	932
NC_035780.1	6930031	6931054	31	1023
NC_035780.1	6932734	6936051	71	3317
NC_035780.1	6936874	6942949	125	6075
NC_035780.1	6947051	6948608	47	1557
NC_035780.1	6949734	6950856	39	1122
NC_035780.1	6953092	6953761	15	669
NC_035780.1	6979963	6980490	12	527
NC_035780.1	7097127	7097770	14	643
NC_035780.1	7097977	7099205	33	1228
NC_035780.1	7101159	7104848	98	3689
NC_035780.1	7109511	7110395	21	884
NC_035780.1	7112253	7125446	267	13193
NC_035780.1	7125979	7126674	15	695
NC_035780.1	7223560	7226455	80	2895
NC_035780.1	7296992	7307173	232	10181
NC_035780.1	7351411	7352420	24	1009
NC_035780.1	7363101	7364295	25	1194
NC_035780.1	7364565	7367345	96	2780
NC_035780.1	7386276	7387032	23	756
NC_035780.1	7387717	7388445	16	728
NC_035780.1	7389309	7401816	251	12507
NC_035780.1	7401943	7414973	339	13030
NC_035780.1	7455777	7456304	13	527
NC_035780.1	7492551	7497067	121	4516
NC_035780.1	7520514	7532482	308	11968
NC_035780.1	7538760	7539709	21	949
NC_035780.1	7542577	7543239	18	662
NC_035780.1	7570345	7571477	26	1132
NC_035780.1	7574215	7576145	44	1930
NC_035780.1	7576585	7578353	40	1768
NC_035780.1	7589752	7590320	19	568
NC_035780.1	7598677	7599473	21	796
NC_035780.1	7601118	7602419	31	1301
NC_035780.1	7608727	7610756	48	2029
NC_035780.1	7623601	7627010	79	3409
NC_035780.1	7635079	7636699	42	1620
NC_035780.1	7638127	7640374	55	2247
NC_035780.1	7647878	7648614	16	736
NC_035780.1	7656803	7657749	21	946
NC_035780.1	7792118	7792650	16	532
NC_035780.1	7857469	7858737	45	1268
NC_035780.1	7876954	7877467	22	513
NC_035780.1	7916581	7919000	65	2419
NC_035780.1	7922491	7926378	81	3887
NC_035780.1	7962542	7963088	14	546
NC_035780.1	7964165	7965444	34	1279
NC_035780.1	7966886	7969717	89	2831
NC_035780.1	8015206	8015735	13	529
NC_035780.1	8045066	8047747	59	2681
NC_035780.1	8048859	8051426	61	2567
NC_035780.1	8052303	8054016	36	1713
NC_035780.1	8055222	8055981	17	759
NC_035780.1	8060251	8060753	18	502
NC_035780.1	8065038	8066906	45	1868
NC_035780.1	8067503	8068236	16	733
NC_035780.1	8068481	8069536	28	1055
NC_035780.1	8077854	8078554	15	700
NC_035780.1	8083533	8084923	28	1390
NC_035780.1	8089839	8097964	172	8125
NC_035780.1	8148419	8148965	16	546
NC_035780.1	8155654	8156289	24	635
NC_035780.1	8191490	8194211	77	2721
NC_035780.1	8198659	8199900	26	1241
NC_035780.1	8201115	8202288	32	1173
NC_035780.1	8213375	8213895	12	520
NC_035780.1	8219369	8220142	22	773
NC_035780.1	8220883	8221413	11	530
NC_035780.1	8231437	8234753	79	3316
NC_035780.1	8237934	8238523	13	589
NC_035780.1	8239649	8244336	97	4687
NC_035780.1	8248674	8251649	80	2975
NC_035780.1	8259829	8260396	13	567
NC_035780.1	8268310	8273874	113	5564
NC_035780.1	8276646	8277170	15	524
NC_035780.1	8279606	8282281	55	2675
NC_035780.1	8282564	8286566	93	4002
NC_035780.1	8295523	8296477	32	954
NC_035780.1	8361712	8362219	14	507
NC_035780.1	8491816	8492512	20	696
NC_035780.1	8493014	8496792	300	3778
NC_035780.1	8510143	8510714	14	571
NC_035780.1	8514733	8515574	19	841
NC_035780.1	8517301	8528977	242	11676
NC_035780.1	8536547	8537332	34	785
NC_035780.1	8539555	8540142	14	587
NC_035780.1	8550970	8552857	44	1887
NC_035780.1	8568541	8569398	23	857
NC_035780.1	8588803	8589505	20	702
NC_035780.1	8632093	8633682	33	1589
NC_035780.1	8647700	8648926	44	1226
NC_035780.1	8657706	8660107	52	2401
NC_035780.1	8668015	8668810	30	795
NC_035780.1	8669658	8670355	33	697
NC_035780.1	8678723	8679521	17	798
NC_035780.1	8679987	8681096	30	1109
NC_035780.1	8682263	8683614	37	1351
NC_035780.1	8684405	8686241	43	1836
NC_035780.1	8690609	8691582	35	973
NC_035780.1	8693236	8694022	16	786
NC_035780.1	8707506	8708027	15	521
NC_035780.1	8708648	8709477	39	829
NC_035780.1	8711636	8713564	63	1928
NC_035780.1	8715407	8716205	35	798
NC_035780.1	8767743	8768339	17	596
NC_035780.1	8773317	8774409	33	1092
NC_035780.1	8797756	8802928	118	5172
NC_035780.1	8804009	8804885	19	876
NC_035780.1	8805388	8807012	33	1624
NC_035780.1	8815610	8816291	14	681
NC_035780.1	8816682	8818117	31	1435
NC_035780.1	8827901	8831713	94	3812
NC_035780.1	8832978	8833524	16	546
NC_035780.1	8835719	8836241	12	522
NC_035780.1	8836571	8837138	23	567
NC_035780.1	8841094	8842929	38	1835
NC_035780.1	8848361	8849536	28	1175
NC_035780.1	8850773	8851278	13	505
NC_035780.1	8852401	8853256	23	855
NC_035780.1	8853665	8854410	15	745
NC_035780.1	8855258	8857260	45	2002
NC_035780.1	8857667	8858893	36	1226
NC_035780.1	8860245	8861385	31	1140
NC_035780.1	8862947	8866860	84	3913
NC_035780.1	8867972	8868508	12	536
NC_035780.1	8870356	8871076	17	720
NC_035780.1	8876549	8877690	23	1141
NC_035780.1	8880884	8881455	19	571
NC_035780.1	8887327	8894325	144	6998
NC_035780.1	8895078	8896255	31	1177
NC_035780.1	8901992	8902655	25	663
NC_035780.1	8905675	8910100	96	4425
NC_035780.1	8912253	8913133	19	880
NC_035780.1	8915231	8916103	23	872
NC_035780.1	8919664	8921007	29	1343
NC_035780.1	8922719	8923822	23	1103
NC_035780.1	8924581	8925248	21	667
NC_035780.1	8933938	8939645	115	5707
NC_035780.1	9009859	9010359	16	500
NC_035780.1	9030453	9031299	27	846
NC_035780.1	9042527	9043149	21	622
NC_035780.1	9051386	9053301	59	1915
NC_035780.1	9072257	9072987	22	730
NC_035780.1	9095789	9100059	88	4270
NC_035780.1	9100647	9102228	38	1581
NC_035780.1	9109570	9110353	29	783
NC_035780.1	9127745	9128261	11	516
NC_035780.1	9174017	9175197	53	1180
NC_035780.1	9191165	9191676	12	511
NC_035780.1	9290183	9291388	26	1205
NC_035780.1	9302629	9303136	14	507
NC_035780.1	9313293	9313993	26	700
NC_035780.1	9315825	9316409	17	584
NC_035780.1	9385202	9386068	22	866
NC_035780.1	9457467	9457977	28	510
NC_035780.1	9459419	9460008	13	589
NC_035780.1	9461599	9462106	12	507
NC_035780.1	9512600	9513321	34	721
NC_035780.1	9515079	9519019	94	3940
NC_035780.1	9520730	9521971	37	1241
NC_035780.1	9524292	9525561	63	1269
NC_035780.1	9530055	9532276	46	2221
NC_035780.1	9533150	9535307	49	2157
NC_035780.1	9537635	9538960	36	1325
NC_035780.1	9584453	9588904	94	4451
NC_035780.1	9589240	9590272	53	1032
NC_035780.1	9595790	9599984	85	4194
NC_035780.1	9603991	9614015	254	10024
NC_035780.1	9629798	9630311	15	513
NC_035780.1	9667149	9668722	49	1573
NC_035780.1	9683017	9683573	12	556
NC_035780.1	9701474	9702370	39	896
NC_035780.1	9704332	9704842	12	510
NC_035780.1	9721194	9722014	18	820
NC_035780.1	9727638	9731629	90	3991
NC_035780.1	9737656	9738754	37	1098
NC_035780.1	9748650	9749309	17	659
NC_035780.1	9750396	9751902	60	1506
NC_035780.1	9777215	9779522	118	2307
NC_035780.1	9805398	9805912	11	514
NC_035780.1	9861771	9863391	34	1620
NC_035780.1	9864721	9866247	47	1526
NC_035780.1	9871417	9872559	46	1142
NC_035780.1	9885721	9886473	19	752
NC_035780.1	9889817	9891420	34	1603
NC_035780.1	9964674	9965664	24	990
NC_035780.1	9969534	9971383	41	1849
NC_035780.1	9971723	9974280	69	2557
NC_035780.1	9978517	9984342	126	5825
NC_035780.1	9997637	10005217	199	7580
NC_035780.1	10013498	10016532	84	3034
NC_035780.1	10018261	10018859	18	598
NC_035780.1	10023226	10023897	18	671
NC_035780.1	10036480	10037036	17	556
NC_035780.1	10052022	10052641	16	619
NC_035780.1	10075793	10077935	52	2142
NC_035780.1	10078576	10079094	18	518
NC_035780.1	10090914	10091560	17	646
NC_035780.1	10169493	10170938	32	1445
NC_035780.1	10176349	10177905	35	1556
NC_035780.1	10203314	10203867	14	553
NC_035780.1	10238168	10239852	44	1684
NC_035780.1	10244761	10245643	24	882
NC_035780.1	10249101	10251829	66	2728
NC_035780.1	10260323	10263559	69	3236
NC_035780.1	10264098	10265030	22	932
NC_035780.1	10265415	10288241	462	22826
NC_035780.1	10298993	10301252	68	2259
NC_035780.1	10303290	10311782	217	8492
NC_035780.1	10394887	10396332	31	1445
NC_035780.1	10399962	10400917	24	955
NC_035780.1	10402732	10404445	40	1713
NC_035780.1	10408369	10409019	18	650
NC_035780.1	10409499	10410408	28	909
NC_035780.1	10411375	10413081	35	1706
NC_035780.1	10419782	10420371	15	589
NC_035780.1	10420828	10422490	62	1662
NC_035780.1	10445962	10447353	33	1391
NC_035780.1	10450279	10450981	23	702
NC_035780.1	10486953	10487540	19	587
NC_035780.1	10488202	10488916	26	714
NC_035780.1	10492678	10496264	85	3586
NC_035780.1	10530229	10532387	66	2158
NC_035780.1	10537435	10538416	28	981
NC_035780.1	10545169	10546373	52	1204
NC_035780.1	10617381	10621259	98	3878
NC_035780.1	10624449	10626244	63	1795
NC_035780.1	10724352	10725516	29	1164
NC_035780.1	10789134	10790608	30	1474
NC_035780.1	10791315	10792994	41	1679
NC_035780.1	10801363	10802382	37	1019
NC_035780.1	10846604	10848982	65	2378
NC_035780.1	10914704	10915940	35	1236
NC_035780.1	10917098	10919040	39	1942
NC_035780.1	10919274	10920640	48	1366
NC_035780.1	10923258	10929312	140	6054
NC_035780.1	10930536	10931050	16	514
NC_035780.1	10938889	10939516	36	627
NC_035780.1	10949460	10951370	59	1910
NC_035780.1	10963355	10963982	15	627
NC_035780.1	10964567	10965226	14	659
NC_035780.1	10968505	10969068	15	563
NC_035780.1	10969412	10970809	30	1397
NC_035780.1	10971378	10972469	22	1091
NC_035780.1	10974507	10978387	83	3880
NC_035780.1	10980713	10981559	17	846
NC_035780.1	11031751	11039058	157	7307
NC_035780.1	11044900	11045822	19	922
NC_035780.1	11050739	11051641	27	902
NC_035780.1	11060262	11060852	13	590
NC_035780.1	11062101	11062648	21	547
NC_035780.1	11065357	11067983	56	2626
NC_035780.1	11084235	11085771	39	1536
NC_035780.1	11086787	11087419	15	632
NC_035780.1	11093023	11093557	11	534
NC_035780.1	11093683	11094373	23	690
NC_035780.1	11098429	11099036	19	607
NC_035780.1	11099672	11100187	15	515
NC_035780.1	11146898	11147791	21	893
NC_035780.1	11149402	11154404	110	5002
NC_035780.1	11161377	11162179	27	802
NC_035780.1	11177731	11178290	15	559
NC_035780.1	11178771	11179608	21	837
NC_035780.1	11207852	11208502	18	650
NC_035780.1	11319833	11322185	51	2352
NC_035780.1	11391307	11392695	39	1388
NC_035780.1	11401815	11402420	14	605
NC_035780.1	11403676	11404231	12	555
NC_035780.1	11434126	11434717	19	591
NC_035780.1	11443310	11445374	45	2064
NC_035780.1	11445625	11447260	36	1635
NC_035780.1	11452367	11453445	22	1078
NC_035780.1	11455870	11456954	24	1084
NC_035780.1	11583088	11583714	31	626
NC_035780.1	11615516	11616037	13	521
NC_035780.1	11616716	11617425	34	709
NC_035780.1	11619945	11621289	32	1344
NC_035780.1	11623455	11623958	11	503
NC_035780.1	11624408	11625561	26	1153
NC_035780.1	11625893	11627867	52	1974
NC_035780.1	11641220	11642704	32	1484
NC_035780.1	11656437	11658792	65	2355
NC_035780.1	11708416	11709118	20	702
NC_035780.1	11709738	11710467	24	729
NC_035780.1	11713196	11713792	21	596
NC_035780.1	11716932	11717639	22	707
NC_035780.1	11728556	11729086	12	530
NC_035780.1	11741299	11742277	52	978
NC_035780.1	11754702	11759181	102	4479
NC_035780.1	11762191	11763020	24	829
NC_035780.1	11763806	11764361	14	555
NC_035780.1	11797790	11803231	111	5441
NC_035780.1	11804143	11804848	22	705
NC_035780.1	11805422	11806123	19	701
NC_035780.1	11809865	11810632	20	767
NC_035780.1	11815663	11816557	32	894
NC_035780.1	11832731	11834324	44	1593
NC_035780.1	11836068	11836707	13	639
NC_035780.1	11839549	11845337	119	5788
NC_035780.1	11846560	11847685	26	1125
NC_035780.1	11850635	11851219	17	584
